NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자,latitude,longitude
889,서울특별시 중랑구 중화동,450,0450,0000,한신아파트상가동유치원동(103~109),84.0300,202507,01,"75,000",-,22,개인,개인,1997,동일로 752,-,중개거래,서울 중랑구,-,37.5972356,127.0823485
890,서울특별시 중랑구 중화동,438,0438,0000,삼익아파트.상가동,59.3400,202507,01,"36,000",-,12,개인,개인,1995,중랑역로 124,20250707,직거래,-,-,37.6047848,127.0779787
891,서울특별시 중랑구 중화동,208-4,0208,0004,범양프레체,17.9400,202507,01,"11,700",-,12,개인,개인,2012,중랑천로14길 58,-,중개거래,서울 중랑구,-,37.5945296,127.0759159
892,서울특별시 마포구 상암동,1643,1643,0000,상암월드컵파크3단지,84.9400,202507,01,"80,000",305,11,개인,개인,2003,월드컵로 338,-,중개거래,서울 마포구,25.07.04,37.572905,126.8895727
893,서울특별시 송파구 가락동,70-19,0070,0019,대림,120.9600,202507,01,"143,000",-,3,개인,개인,1988,송이로 88,-,중개거래,"서울 강남구, 서울 송파구",-,37.4993665,127.1187048
894,서울특별시 송파구 오금동,2,0002,0000,대림,125.7900,202507,01,"235,000",-,2,개인,개인,1988,위례성대로 176,-,중개거래,"서울 도봉구, 서울 송파구",-,37.5105521,127.1291893
895,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,25.0300,202507,01,"41,300",-,8,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
896,서울특별시 양천구 신정동,1325,1325,0000,목동파크자이(101동~108동),84.9770,202507,01,"155,000",-,7,개인,개인,2019,목동남로4길 80,-,중개거래,서울 양천구,-,37.5094067,126.8687403
897,서울특별시 용산구 이태원동,729,0729,0000,남산대림,84.7500,202507,01,"190,000",-,3,개인,개인,1994,녹사평대로 254,-,중개거래,서울 용산구,-,37.5410772,126.9888021
898,서울특별시 광진구 자양동,227-7,0227,0007,더샵스타시티,139.5400,202507,01,"268,000",-,45,개인,개인,2007,아차산로 262,-,중개거래,"서울 광진구, 서울 중랑구",-,37.5375105,127.0725938
899,서울특별시 양천구 신정동,325,0325,0000,목동신시가지11,59.2900,202507,01,"180,000",-,1,개인,개인,1988,목동동로 10,-,중개거래,서울 양천구,-,37.5120511,126.8583694
900,서울특별시 양천구 신정동,326,0326,0000,목동신시가지12,72.7500,202507,01,"181,000",-,3,개인,개인,1988,목동동로 50,-,중개거래,서울 양천구,-,37.5132243,126.8613625
901,서울특별시 동대문구 이문동,256-2,0256,0002,투니온,13.2000,202507,01,"9,500",-,11,개인,개인,2013,이문로 190,-,중개거래,"서울 동대문구, 서울 성북구",-,37.6035299,127.0622546
902,서울특별시 구로구 개봉동,478,0478,0000,한진,84.9600,202507,01,"62,500",-,3,개인,개인,2000,개봉로3길 87,-,중개거래,서울 구로구,-,37.4849285,126.8516594
903,서울특별시 강서구 등촌동,688,0688,0000,주공3,37.6700,202507,01,"62,500",-,7,개인,개인,1995,강서로56나길 37,-,중개거래,서울 강서구,-,37.5618027,126.8410566
904,서울특별시 동대문구 장안동,440-12,0440,0012,공감대(440-12),100.2100,202507,01,"55,000",-,7,개인,개인,2003,장한로8길 91,-,중개거래,서울 노원구,-,37.5627172,127.0716901
905,서울특별시 동대문구 장안동,329-3,0329,0003,래미안장안2차,112.9200,202507,01,"121,000",-,18,개인,개인,2007,장안벚꽃로 167,-,중개거래,서울 동대문구,-,37.574395,127.0751519
906,서울특별시 동대문구 장안동,373-3,0373,0003,현대썬앤빌601,18.3500,202507,01,"9,600",-,4,개인,개인,2015,장한로 91,-,중개거래,"경기 남양주시, 서울 동대문구",25.07.09,37.5691502,127.0693529
907,서울특별시 송파구 거여동,697,0697,0000,송파시그니처롯데캐슬,84.9800,202507,01,"176,500",-,22,개인,개인,2021,거마로 56,-,중개거래,서울 송파구,-,37.4958289,127.1478303
908,서울특별시 송파구 문정동,150,0150,0000,올림픽훼밀리타운,117.5850,202507,01,"265,000",-,5,개인,개인,1988,중대로 24,-,중개거래,서울 송파구,-,37.4881257,127.1110591
909,서울특별시 송파구 문정동,1,0001,0000,문정래미안,133.2900,202507,01,"168,000",-,18,개인,개인,2004,문정로 83,-,중개거래,서울 송파구,-,37.4905808,127.1306634
910,서울특별시 강서구 등촌동,687,0687,0000,"등촌1,2단지주공아파트",41.8500,202507,01,"54,000",-,2,개인,개인,1995,강서로68길 36,-,중개거래,서울 강서구,-,37.5652164,126.842159
911,서울특별시 구로구 개봉동,489,0489,0000,개봉동현대아이파크,84.9800,202507,01,"91,700",-,6,개인,개인,2006,개봉로2길 133-15,-,중개거래,서울 구로구,-,37.4900015,126.8598881
912,서울특별시 구로구 개봉동,489,0489,0000,개봉동현대아이파크,84.9800,202507,01,"91,700",-,6,개인,개인,2006,개봉로2길 133-15,20250704,중개거래,서울 구로구,-,37.4900015,126.8598881
913,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.2600,202507,01,"34,200",-,8,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
914,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.2600,202507,01,"34,550",-,15,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
915,서울특별시 양천구 목동,627-2,0627,0002,행복자,79.0700,202507,01,"50,000",-,2,개인,개인,2004,목동중앙북로8가길 23,-,중개거래,서울 양천구,-,37.5466098,126.8659906
916,서울특별시 양천구 목동,901,0901,0000,목동신시가지1,65.3400,202507,01,"235,000",-,12,개인,개인,1985,목동서로 38,-,중개거래,서울 양천구,-,37.5392044,126.8805609
917,서울특별시 양천구 목동,904,0904,0000,목동신시가지4,67.5800,202507,01,"235,000",-,5,개인,개인,1986,목동서로 130,20250702,중개거래,서울 양천구,-,37.5320244,126.8710622
918,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,25.0300,202507,01,"42,250",-,13,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
919,서울특별시 송파구 장지동,879,0879,0000,송파더센트레,51.8200,202507,01,"104,500",-,3,개인,개인,2013,위례광장로 163,-,중개거래,서울 송파구,-,37.4793007,127.1398562
920,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.2600,202507,01,"34,900",-,13,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
921,서울특별시 영등포구 영등포동1가,40-1,0040,0001,창방누리애,84.9400,202507,01,"74,500",-,12,개인,개인,2006,경인로114가길 11-1,-,중개거래,서울 영등포구,-,37.5173028,126.9144082
922,서울특별시 양천구 목동,904,0904,0000,목동신시가지4,67.5800,202507,01,"235,000",-,5,개인,개인,1986,목동서로 130,-,중개거래,서울 양천구,-,37.5320244,126.8710622
923,서울특별시 동대문구 답십리동,1014,1014,0000,답십리파크자이,49.5400,202507,01,"94,400",-,9,개인,개인,2019,답십리로56길 105,-,중개거래,서울 동대문구,-,37.5678632,127.0597225
924,서울특별시 동대문구 답십리동,530-15,0530,0015,현대썬앤빌청계,14.8200,202507,01,"12,400",-,5,개인,개인,2016,고미술로 71,-,중개거래,서울 동대문구,-,37.566104,127.0550789
925,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"34,700",-,12,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
926,서울특별시 양천구 목동,925,0925,0000,목동신시가지7,101.2000,202507,01,"330,000",-,2,개인,개인,1986,목동로 212,-,중개거래,서울 양천구,-,37.5279188,126.8672567
927,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1200,202507,01,"34,350",-,11,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
928,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.2600,202507,01,"34,550",-,11,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
929,서울특별시 강서구 염창동,275,0275,0000,아르체움등촌,20.1000,202507,01,"34,650",-,11,공공기관,개인,2025,공항대로 553,20250703,직거래,-,-,37.5499416,126.8675493
930,서울특별시 동대문구 전농동,690,0690,0000,래미안크레시티,84.9600,202507,01,"143,500",-,13,개인,개인,2014,사가정로 65,-,중개거래,서울 동대문구,-,37.5767239,127.0515337
931,서울특별시 노원구 상계동,626,0626,0000,상계주공14(고층),41.3000,202507,01,"40,100",-,5,개인,개인,1989,동일로228길 23,-,중개거래,서울 노원구,-,37.6693868,127.0580779
932,서울특별시 양천구 목동,905-22,0905,0022,목동트윈빌,73.3200,202507,01,"107,000",-,3,개인,개인,2000,목동동로 339,-,중개거래,서울 양천구,-,37.5321753,126.8767439
933,서울특별시 노원구 하계동,354,0354,0000,학여울청구,113.5100,202507,01,"92,000",-,16,개인,개인,1999,동일로207길 186,-,중개거래,서울 노원구,-,37.6362078,127.0613136
934,서울특별시 노원구 상계동,740,0740,0000,상계주공2(고층),41.3000,202507,01,"46,000",203,13,개인,개인,1987,동일로215길 23,-,중개거래,서울 노원구,25.07.10,37.6501854,127.0597015
935,서울특별시 노원구 월계동,436,0436,0000,동신,91.5400,202507,01,"80,000",-,10,개인,개인,1983,광운로2나길 30,-,중개거래,"서울 강남구, 서울 노원구",-,37.6167404,127.061025
936,서울특별시 노원구 월계동,803-1,0803,0001,극동,80.2800,202507,01,"51,500",-,7,개인,개인,1996,덕릉로60길 266,-,중개거래,서울 노원구,-,37.6295523,127.0459795
937,서울특별시 노원구 상계동,995,0995,0000,한신4차,84.8400,202507,01,"54,200",-,8,개인,개인,1995,동일로230길 63,-,중개거래,서울 노원구,-,37.6728189,127.0595536
938,서울특별시 강서구 가양동,1490,1490,0000,가양도시개발9-2단지,39.6000,202507,01,"58,500",-,12,개인,개인,1993,허준로 234,-,중개거래,서울 강서구,-,37.5585681,126.8633698
939,서울특별시 도봉구 도봉동,30-1,0030,0001,한신,84.9400,202507,01,"58,000",-,3,개인,개인,1995,마들로 859-19,-,중개거래,서울 도봉구,-,37.6862598,127.0480152
940,서울특별시 서초구 방배동,899-16,0899,0016,브라운스톤방배,114.6500,202507,01,"253,000",-,8,개인,개인,2005,서초대로26길 19,-,중개거래,서울 서초구,-,37.4868896,126.9952893
941,서울특별시 서초구 우면동,788,0788,0000,호반써밋서초파크,59.9300,202507,01,"138,000",-,16,개인,개인,2013,양재대로2길 33,20250708,중개거래,"경기 과천시, 서울 서초구",-,37.4584843,127.0237749
942,서울특별시 서초구 반포동,20-43,0020,0043,반포자이,194.5150,202507,01,"650,000",-,1,개인,개인,2009,신반포로 270,-,중개거래,서울 서초구,-,37.5077803,127.0144874
943,서울특별시 서초구 반포동,60-4,0060,0004,반포미도,84.9600,202507,01,"300,000",-,10,개인,개인,1987,서초중앙로29길 28,-,중개거래,서울 강남구,-,37.5022696,127.0088309
944,서울특별시 서초구 서초동,1685,1685,0000,삼풍아파트,165.9200,202507,01,"450,000",-,5,개인,개인,1988,서초중앙로 200,-,중개거래,서울 서초구,-,37.4991876,127.0160707
945,서울특별시 서초구 서초동,1644,1644,0000,현대서초3,84.4900,202507,01,"174,000",-,5,개인,개인,1997,사임당로23길 58,-,중개거래,서울 서초구,-,37.4930411,127.0213577
946,서울특별시 노원구 상계동,1275,1275,0000,청암1단지,84.8000,202507,01,"71,500",-,9,개인,개인,2001,덕릉로112길 24,-,중개거래,서울 노원구,-,37.6660053,127.0793574
947,서울특별시 성동구 금호동1가,633,0633,0000,벽산,114.5700,202507,01,"135,000",-,18,개인,개인,2001,금호로 100,-,중개거래,"서울 서초구, 서울 성동구",-,37.552717,127.0267385
948,서울특별시 노원구 상계동,1276,1276,0000,청암2단지,59.4000,202507,01,"49,800",-,11,개인,개인,2001,덕릉로94가길 20,-,중개거래,서울 노원구,-,37.6632392,127.079004
949,서울특별시 도봉구 창동,27,0027,0000,주공19단지(창동리버타운),84.9000,202507,01,"96,000",-,3,개인,개인,1989,노해로70길 54,-,중개거래,서울 도봉구,-,37.6504673,127.0521054
950,서울특별시 강남구 역삼동,706-20,0706,0020,한화진넥스빌,42.5200,202507,01,"44,000",-,23,개인,개인,2001,언주로86길 11,-,중개거래,"서울 강남구, 서울 서초구",-,37.501979,127.0442952
951,서울특별시 강남구 역삼동,765-32,0765,0032,역삼2차아이파크,119.0950,202507,01,"355,000",-,5,개인,개인,2008,도곡로57길 12,-,중개거래,서울 강남구,-,37.4967427,127.0520538
952,서울특별시 강남구 역삼동,835-67,0835,0067,금호어울림,84.9500,202507,01,"195,000",-,4,개인,개인,2003,도곡로7길 22,-,중개거래,서울 강남구,-,37.4921724,127.0345775
953,서울특별시 강동구 길동,470,0470,0000,현대1,84.8700,202507,01,"94,500",-,12,개인,개인,1996,천호대로 1231,-,중개거래,"서울 강동구, 서울 광진구",-,37.5367416,127.1472435
954,서울특별시 도봉구 창동,347,0347,0000,창동주공3단지(해등마을),58.0100,202507,01,"62,800",-,14,개인,개인,1990,해등로 50,-,중개거래,서울 도봉구,-,37.6499726,127.0440213
955,서울특별시 도봉구 창동,347,0347,0000,창동주공3단지(해등마을),79.0700,202507,01,"78,000",-,10,개인,개인,1990,해등로 50,-,중개거래,서울 도봉구,-,37.6499726,127.0440213
956,서울특별시 도봉구 창동,825,0825,0000,북한산아이파크5차,165.1717,202507,01,"141,500",-,16,개인,개인,2004,도봉로136길 28,-,중개거래,서울 도봉구,-,37.6585237,127.043625
957,서울특별시 강남구 개포동,12,0012,0000,성원대치2단지아파트,39.5300,202507,01,"138,000",-,4,개인,개인,1992,개포로109길 9,-,중개거래,서울 강남구,-,37.4946695,127.0755078
958,서울특별시 노원구 중계동,515-2,0515,0002,건영2,75.0200,202507,01,"74,500",-,8,개인,개인,1991,덕릉로 517,-,중개거래,서울 노원구,-,37.6467114,127.0658297
959,서울특별시 노원구 중계동,512,0512,0000,중계무지개,39.8200,202507,01,"43,000",207,10,개인,개인,1991,동일로208길 20,-,중개거래,서울 노원구,25.07.01,37.643678,127.0661074
960,서울특별시 강동구 길동,339-1,0339,0001,동서울오네뜨,84.8200,202507,01,"75,000",-,4,개인,개인,2009,양재대로124길 32,-,중개거래,서울 강동구,-,37.5426145,127.1436562
961,서울특별시 도봉구 창동,825,0825,0000,북한산아이파크5차,101.9176,202507,01,"103,000",-,18,개인,개인,2004,도봉로136길 28,-,중개거래,서울 도봉구,-,37.6585237,127.043625
962,서울특별시 노원구 중계동,363-1,0363,0001,주공7,44.1000,202507,01,"38,500",705,12,개인,개인,1993,한글비석로8길 42,-,중개거래,서울 노원구,25.07.03,37.6472774,127.0797436
963,서울특별시 노원구 중계동,502-1,0502,0001,중계그린1단지,49.5000,202507,01,"47,000",-,1,개인,개인,1990,동일로207길 18,-,중개거래,서울 노원구,-,37.6446677,127.0632307
964,서울특별시 도봉구 방학동,271-1,0271,0001,신동아아파트1,70.6200,202507,01,"47,500",-,11,개인,개인,1986,방학로 193,-,중개거래,서울 중구,-,37.6606886,127.0286105
965,서울특별시 광진구 구의동,658,0658,0000,세양,84.3200,202507,01,"155,000",-,11,개인,개인,2002,구의강변로 84,-,중개거래,"경기 고양시 덕양구, 서울 광진구",-,37.5375424,127.0940124
966,서울특별시 성동구 성수동1가,685-700,0685,0700,아크로서울포레스트,96.0550,202507,01,"510,000",-,6,개인,법인,2020,왕십리로 83-21,-,중개거래,서울 영등포구,-,37.5441546,127.0433577
967,서울특별시 강남구 삼성동,16-2,0016,0002,삼성동힐스테이트 1단지,31.4020,202507,01,"137,000",-,11,개인,개인,2008,학동로68길 29,-,중개거래,서울 강남구,-,37.5166086,127.0488346
968,서울특별시 강남구 삼성동,14-1,0014,0001,삼성동중앙하이츠빌리지,59.9800,202507,01,"253,500",-,21,개인,개인,2004,학동로68길 30,-,중개거래,"서울 강남구, 서울 마포구",-,37.5160695,127.0461126
969,서울특별시 관악구 봉천동,1712,1712,0000,관악드림(동아),84.9600,202507,01,"91,000",-,3,개인,개인,2003,성현로 80,-,중개거래,서울 관악구,-,37.4903659,126.9504558
970,서울특별시 강남구 대치동,888,0888,0000,대치아이파크,119.5800,202507,01,"490,000",-,21,개인,개인,2008,선릉로 222,20250715,중개거래,서울 강남구,-,37.4947317,127.0545722
971,서울특별시 금천구 시흥동,1026,1026,0000,남서울힐스테이트,59.9730,202507,01,"70,000",-,1,개인,개인,2014,시흥대로 165,-,중개거래,서울 금천구,-,37.4465938,126.9012847
